frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
296.57,0.03,1.54,0.03,1.54,-1.54,-1.80,-1.28,-1.51,-1.51,-1.51
299.53,0.14,1.62,0.14,1.62,-1.62,-1.84,-1.32,-1.48,-1.48,-1.48
302.53,0.24,1.70,0.24,1.69,-1.69,-1.89,-1.35,-1.45,-1.45,-1.46
305.55,0.35,1.77,0.35,1.77,-1.77,-1.93,-1.39,-1.42,-1.42,-1.41
308.61,0.46,1.85,0.47,1.85,-1.85,-1.98,-1.42,-1.39,-1.38,-1.39
311.69,0.58,1.93,0.58,1.93,-1.93,-2.03,-1.46,-1.35,-1.35,-1.35
314.81,0.70,2.01,0.70,2.01,-2.02,-2.08,-1.50,-1.32,-1.32,-1.31
317.96,0.82,2.10,0.82,2.10,-2.11,-2.13,-1.54,-1.29,-1.29,-1.28
321.14,0.94,2.20,0.94,2.19,-2.20,-2.18,-1.59,-1.26,-1.26,-1.26
324.35,1.06,2.29,1.06,2.29,-2.29,-2.24,-1.63,-1.23,-1.23,-1.23
327.59,1.19,2.38,1.19,2.38,-2.38,-2.29,-1.68,-1.19,-1.19,-1.19
330.87,1.31,2.48,1.31,2.48,-2.47,-2.35,-1.72,-1.17,-1.17,-1.17
334.18,1.43,2.57,1.43,2.57,-2.57,-2.41,-1.77,-1.14,-1.14,-1.14
337.52,1.55,2.66,1.55,2.66,-2.66,-2.47,-1.82,-1.11,-1.11,-1.11
340.90,1.66,2.74,1.66,2.74,-2.74,-2.53,-1.87,-1.08,-1.08,-1.08
344.30,1.77,2.82,1.77,2.82,-2.82,-2.60,-1.93,-1.05,-1.05,-1.05
347.75,1.88,2.90,1.88,2.90,-2.90,-2.67,-1.98,-1.02,-1.02,-1.02
351.23,1.99,2.98,1.98,2.98,-2.98,-2.74,-2.04,-0.99,-0.99,-1.00
354.74,2.08,3.05,2.08,3.05,-3.05,-2.81,-2.10,-0.97,-0.97,-0.97
358.28,2.17,3.11,2.18,3.11,-3.11,-2.88,-2.16,-0.94,-0.94,-0.94
361.87,2.26,3.17,2.26,3.17,-3.17,-2.96,-2.22,-0.91,-0.91,-0.91
365.49,2.34,3.23,2.34,3.23,-3.23,-3.03,-2.29,-0.89,-0.89,-0.88
369.14,2.42,3.28,2.42,3.28,-3.28,-3.11,-2.35,-0.86,-0.86,-0.86
372.83,2.49,3.32,2.49,3.33,-3.32,-3.18,-2.42,-0.83,-0.83,-0.84
376.56,2.56,3.37,2.55,3.36,-3.36,-3.25,-2.48,-0.80,-0.81,-0.82
380.33,2.61,3.38,2.61,3.39,-3.39,-3.32,-2.55,-0.79,-0.78,-0.78
384.13,2.66,3.42,2.66,3.42,-3.42,-3.38,-2.62,-0.76,-0.76,-0.76
387.97,2.71,3.45,2.71,3.44,-3.45,-3.44,-2.70,-0.74,-0.74,-0.74
391.85,2.75,3.47,2.75,3.47,-3.47,-3.50,-2.77,-0.72,-0.71,-0.72
395.77,2.79,3.48,2.80,3.49,-3.48,-3.55,-2.84,-0.69,-0.69,-0.69
399.73,2.84,3.50,2.83,3.50,-3.50,-3.59,-2.91,-0.66,-0.66,-0.67
403.72,2.87,3.51,2.87,3.51,-3.51,-3.62,-2.99,-0.64,-0.64,-0.64
407.76,2.89,3.51,2.89,3.51,-3.51,-3.64,-3.06,-0.62,-0.62,-0.62
411.84,2.92,3.51,2.92,3.51,-3.51,-3.66,-3.14,-0.60,-0.60,-0.59
415.96,2.94,3.51,2.94,3.51,-3.51,-3.66,-3.21,-0.57,-0.57,-0.57
420.12,2.95,3.50,2.95,3.50,-3.50,-3.66,-3.28,-0.55,-0.55,-0.55
424.32,2.97,3.49,2.97,3.49,-3.49,-3.64,-3.35,-0.52,-0.52,-0.52
428.56,2.98,3.48,2.98,3.48,-3.48,-3.62,-3.42,-0.50,-0.50,-0.50
432.85,2.99,3.47,2.99,3.47,-3.46,-3.59,-3.49,-0.48,-0.48,-0.48
437.18,2.99,3.45,2.99,3.45,-3.45,-3.55,-3.56,-0.46,-0.46,-0.45
441.55,3.00,3.42,3.00,3.43,-3.44,-3.51,-3.62,-0.44,-0.44,-0.42
445.96,3.01,3.41,3.02,3.41,-3.42,-3.47,-3.68,-0.41,-0.40,-0.40
450.42,3.03,3.41,3.03,3.40,-3.40,-3.42,-3.73,-0.37,-0.37,-0.37
454.93,3.05,3.39,3.05,3.39,-3.38,-3.37,-3.78,-0.33,-0.33,-0.34
459.48,3.06,3.37,3.06,3.37,-3.36,-3.32,-3.83,-0.30,-0.30,-0.31
464.07,3.06,3.34,3.06,3.34,-3.34,-3.26,-3.87,-0.28,-0.27,-0.28
468.71,3.06,3.30,3.06,3.31,-3.31,-3.21,-3.90,-0.25,-0.25,-0.24
473.40,3.06,3.28,3.06,3.27,-3.28,-3.16,-3.93,-0.22,-0.22,-0.22
478.13,3.06,3.24,3.06,3.24,-3.24,-3.11,-3.95,-0.19,-0.18,-0.18
482.91,3.05,3.21,3.06,3.21,-3.20,-3.06,-3.96,-0.15,-0.15,-0.16
487.74,3.05,3.17,3.05,3.17,-3.16,-3.02,-3.97,-0.11,-0.11,-0.12
492.62,3.04,3.12,3.04,3.12,-3.12,-2.97,-3.97,-0.08,-0.08,-0.08
497.55,3.02,3.08,3.02,3.08,-3.08,-2.93,-3.96,-0.06,-0.06,-0.06
502.52,3.01,3.03,3.01,3.03,-3.04,-2.89,-3.94,-0.03,-0.03,-0.02
507.55,3.00,2.99,3.00,2.99,-2.99,-2.85,-3.91,0.01,0.01,0.01
512.62,2.99,2.95,2.99,2.94,-2.95,-2.81,-3.88,0.05,0.05,0.05
517.75,2.99,2.90,2.99,2.90,-2.90,-2.78,-3.84,0.09,0.09,0.08
522.93,2.98,2.86,2.98,2.86,-2.85,-2.75,-3.79,0.13,0.12,0.12
528.16,2.96,2.81,2.96,2.81,-2.80,-2.72,-3.73,0.16,0.16,0.15
533.44,2.95,2.76,2.95,2.76,-2.75,-2.69,-3.67,0.20,0.20,0.19
538.77,2.93,2.70,2.93,2.70,-2.70,-2.66,-3.60,0.23,0.23,0.23
544.16,2.92,2.65,2.92,2.65,-2.65,-2.63,-3.52,0.26,0.26,0.27
549.60,2.90,2.60,2.90,2.60,-2.61,-2.61,-3.44,0.30,0.30,0.31
555.10,2.89,2.55,2.89,2.55,-2.56,-2.58,-3.35,0.33,0.33,0.33
560.65,2.88,2.51,2.88,2.51,-2.52,-2.56,-3.26,0.37,0.37,0.37
566.25,2.88,2.47,2.88,2.47,-2.48,-2.53,-3.17,0.41,0.41,0.41
571.92,2.88,2.44,2.88,2.44,-2.44,-2.50,-3.06,0.44,0.44,0.44
577.64,2.88,2.41,2.88,2.41,-2.40,-2.48,-2.96,0.48,0.48,0.47
583.41,2.88,2.37,2.88,2.37,-2.36,-2.45,-2.85,0.52,0.52,0.51
589.25,2.88,2.33,2.88,2.33,-2.33,-2.42,-2.74,0.55,0.55,0.55
595.14,2.88,2.29,2.88,2.30,-2.29,-2.39,-2.63,0.59,0.59,0.59
601.09,2.88,2.26,2.88,2.26,-2.26,-2.36,-2.52,0.62,0.62,0.62
607.10,2.88,2.22,2.88,2.22,-2.23,-2.32,-2.40,0.66,0.66,0.66
613.17,2.88,2.18,2.88,2.19,-2.19,-2.29,-2.28,0.69,0.69,0.70
619.30,2.89,2.15,2.89,2.15,-2.16,-2.25,-2.17,0.73,0.73,0.74
625.50,2.90,2.12,2.90,2.12,-2.12,-2.21,-2.05,0.77,0.77,0.78
631.75,2.91,2.10,2.90,2.10,-2.09,-2.16,-1.93,0.82,0.81,0.81
638.07,2.91,2.06,2.91,2.06,-2.06,-2.12,-1.81,0.85,0.85,0.85
644.45,2.90,2.02,2.90,2.02,-2.02,-2.07,-1.69,0.88,0.88,0.87
650.89,2.89,1.98,2.89,1.98,-1.98,-2.01,-1.57,0.91,0.91,0.91
657.40,2.88,1.94,2.88,1.93,-1.94,-1.96,-1.45,0.94,0.94,0.94
663.98,2.87,1.88,2.87,1.89,-1.89,-1.90,-1.33,0.97,0.97,0.98
670.62,2.85,1.84,2.85,1.84,-1.84,-1.84,-1.21,1.01,1.01,1.01
677.32,2.83,1.80,2.83,1.79,-1.79,-1.78,-1.09,1.05,1.04,1.04
684.10,2.80,1.74,2.80,1.73,-1.73,-1.71,-0.97,1.08,1.08,1.07
690.94,2.77,1.66,2.77,1.67,-1.67,-1.64,-0.86,1.10,1.10,1.10
697.85,2.73,1.60,2.73,1.60,-1.60,-1.57,-0.74,1.13,1.13,1.13
704.83,2.69,1.53,2.69,1.53,-1.53,-1.49,-0.62,1.16,1.16,1.16
711.87,2.64,1.45,2.64,1.45,-1.45,-1.42,-0.50,1.19,1.19,1.19
718.99,2.59,1.38,2.59,1.38,-1.38,-1.34,-0.39,1.22,1.22,1.22
726.18,2.54,1.30,2.54,1.30,-1.30,-1.26,-0.27,1.25,1.24,1.24
733.44,2.48,1.21,2.49,1.21,-1.21,-1.17,-0.15,1.27,1.27,1.27
740.78,2.43,1.12,2.43,1.13,-1.13,-1.09,-0.04,1.30,1.30,1.31
748.19,2.37,1.04,2.37,1.04,-1.04,-1.00,0.08,1.33,1.33,1.33
755.67,2.30,0.95,2.30,0.95,-0.95,-0.91,0.19,1.35,1.35,1.35
763.23,2.23,0.86,2.23,0.86,-0.85,-0.82,0.30,1.38,1.38,1.37
770.86,2.16,0.76,2.16,0.76,-0.76,-0.73,0.42,1.40,1.40,1.40
778.57,2.09,0.66,2.09,0.66,-0.66,-0.63,0.53,1.43,1.42,1.43
786.35,2.01,0.56,2.01,0.56,-0.56,-0.54,0.64,1.44,1.45,1.45
794.22,1.93,0.47,1.93,0.46,-0.46,-0.44,0.75,1.47,1.47,1.46
802.16,1.85,0.36,1.85,0.36,-0.36,-0.34,0.86,1.49,1.49,1.49
810.18,1.77,0.26,1.77,0.26,-0.26,-0.24,0.97,1.51,1.51,1.51
818.28,1.69,0.16,1.69,0.16,-0.16,-0.14,1.08,1.53,1.53,1.53
826.46,1.61,0.05,1.60,0.05,-0.05,-0.04,1.18,1.55,1.55,1.55
834.73,1.52,-0.05,1.52,-0.05,0.05,0.06,1.28,1.57,1.57,1.56
843.08,1.43,-0.16,1.43,-0.15,0.15,0.17,1.39,1.58,1.59,1.59
851.51,1.34,-0.26,1.34,-0.26,0.26,0.27,1.49,1.60,1.60,1.60
860.02,1.25,-0.37,1.25,-0.37,0.37,0.37,1.58,1.62,1.62,1.62
868.62,1.16,-0.47,1.16,-0.47,0.48,0.48,1.68,1.64,1.64,1.63
877.31,1.07,-0.58,1.07,-0.59,0.59,0.59,1.77,1.66,1.66,1.66
886.08,0.98,-0.70,0.98,-0.70,0.70,0.69,1.86,1.68,1.68,1.68
894.94,0.89,-0.81,0.89,-0.81,0.80,0.80,1.94,1.69,1.69,1.70
903.89,0.80,-0.91,0.80,-0.92,0.91,0.90,2.02,1.71,1.71,1.71
912.93,0.71,-1.02,0.71,-1.02,1.02,1.01,2.10,1.73,1.73,1.73
922.06,0.62,-1.13,0.62,-1.12,1.12,1.12,2.16,1.75,1.75,1.75
931.28,0.54,-1.22,0.54,-1.23,1.23,1.22,2.23,1.77,1.77,1.76
940.59,0.45,-1.33,0.46,-1.33,1.33,1.32,2.29,1.78,1.78,1.78
950.00,0.37,-1.43,0.37,-1.43,1.43,1.43,2.35,1.80,1.80,1.80
959.50,0.30,-1.52,0.29,-1.53,1.53,1.53,2.39,1.82,1.82,1.82
969.09,0.22,-1.63,0.22,-1.63,1.63,1.63,2.43,1.84,1.84,1.85
978.78,0.14,-1.72,0.14,-1.72,1.72,1.72,2.47,1.87,1.87,1.87
988.57,0.08,-1.81,0.07,-1.82,1.82,1.82,2.50,1.89,1.89,1.89
998.46,0.01,-1.90,0.01,-1.91,1.91,1.91,2.52,1.92,1.92,1.91
1008.44,-0.06,-2.00,-0.05,-1.99,2.00,2.00,2.53,1.94,1.94,1.94
1018.53,-0.11,-2.08,-0.11,-2.08,2.08,2.08,2.54,1.97,1.97,1.97
1028.71,-0.16,-2.16,-0.17,-2.16,2.16,2.16,2.54,2.00,1.99,2.00
1039.00,-0.22,-2.24,-0.21,-2.24,2.24,2.23,2.54,2.02,2.02,2.03
1049.39,-0.26,-2.31,-0.26,-2.31,2.31,2.30,2.53,2.05,2.05,2.05
1059.88,-0.29,-2.37,-0.29,-2.38,2.38,2.36,2.51,2.09,2.08,2.08
1070.48,-0.32,-2.44,-0.32,-2.44,2.44,2.42,2.49,2.12,2.12,2.12
1081.19,-0.34,-2.50,-0.34,-2.49,2.49,2.47,2.46,2.15,2.15,2.15
1092.00,-0.35,-2.54,-0.36,-2.55,2.54,2.52,2.43,2.19,2.19,2.19
1102.92,-0.36,-2.59,-0.36,-2.59,2.59,2.55,2.39,2.23,2.23,2.23
1113.95,-0.36,-2.63,-0.36,-2.62,2.62,2.59,2.35,2.26,2.27,2.26
1125.09,-0.34,-2.65,-0.34,-2.65,2.65,2.61,2.30,2.31,2.31,2.31
1136.34,-0.32,-2.67,-0.32,-2.67,2.67,2.63,2.25,2.35,2.35,2.35
1147.70,-0.29,-2.70,-0.28,-2.68,2.68,2.64,2.20,2.39,2.40,2.41
1159.18,-0.23,-2.68,-0.23,-2.69,2.68,2.65,2.14,2.45,2.45,2.45
1170.77,-0.17,-2.67,-0.17,-2.68,2.67,2.64,2.08,2.50,2.50,2.50
1182.48,-0.10,-2.66,-0.10,-2.65,2.66,2.64,2.02,2.55,2.55,2.55
1194.30,-0.02,-2.63,-0.02,-2.63,2.63,2.63,1.96,2.61,2.61,2.61
1206.25,0.07,-2.60,0.06,-2.60,2.60,2.61,1.90,2.67,2.66,2.66
1218.31,0.16,-2.57,0.16,-2.57,2.56,2.59,1.83,2.72,2.72,2.73
1230.49,0.25,-2.53,0.25,-2.53,2.53,2.57,1.77,2.78,2.78,2.78
1242.80,0.35,-2.48,0.35,-2.49,2.49,2.54,1.70,2.84,2.84,2.84
1255.22,0.46,-2.44,0.46,-2.44,2.45,2.51,1.64,2.90,2.90,2.90
1267.78,0.56,-2.40,0.56,-2.40,2.41,2.47,1.57,2.97,2.97,2.96
1280.45,0.66,-2.36,0.66,-2.37,2.37,2.44,1.50,3.03,3.03,3.03
1293.26,0.77,-2.33,0.77,-2.33,2.33,2.40,1.44,3.10,3.10,3.10
1306.19,0.87,-2.30,0.87,-2.30,2.30,2.36,1.37,3.17,3.17,3.16
1319.25,0.97,-2.27,0.97,-2.27,2.27,2.32,1.30,3.24,3.24,3.24
1332.45,1.06,-2.25,1.06,-2.24,2.25,2.29,1.24,3.31,3.31,3.31
1345.77,1.16,-2.22,1.16,-2.22,2.23,2.25,1.17,3.39,3.39,3.38
1359.23,1.26,-2.20,1.25,-2.21,2.21,2.21,1.10,3.46,3.46,3.46
1372.82,1.35,-2.19,1.35,-2.19,2.19,2.18,1.04,3.53,3.53,3.54
1386.55,1.44,-2.17,1.44,-2.17,2.17,2.15,0.98,3.61,3.61,3.61
1400.41,1.53,-2.16,1.53,-2.16,2.15,2.11,0.91,3.68,3.68,3.68
1414.42,1.62,-2.13,1.62,-2.14,2.13,2.08,0.85,3.76,3.76,3.76
1428.56,1.72,-2.12,1.72,-2.12,2.11,2.06,0.79,3.83,3.83,3.84
1442.85,1.82,-2.09,1.82,-2.09,2.09,2.03,0.73,3.91,3.91,3.91
1457.28,1.92,-2.07,1.92,-2.07,2.06,2.01,0.67,3.98,3.98,3.98
1471.85,2.02,-2.04,2.02,-2.04,2.04,1.99,0.61,4.06,4.06,4.06
1486.57,2.12,-2.01,2.12,-2.01,2.02,1.98,0.55,4.13,4.14,4.13
1501.43,2.22,-1.99,2.22,-1.99,2.00,1.97,0.49,4.21,4.22,4.21
1516.45,2.33,-1.98,2.33,-1.97,1.97,1.96,0.43,4.30,4.30,4.30
1531.61,2.43,-1.95,2.43,-1.96,1.96,1.95,0.37,4.39,4.39,4.38
1546.93,2.54,-1.94,2.54,-1.94,1.94,1.94,0.32,4.48,4.48,4.48
1562.40,2.64,-1.93,2.64,-1.93,1.93,1.94,0.26,4.57,4.57,4.57
1578.02,2.74,-1.92,2.74,-1.92,1.92,1.93,0.21,4.66,4.66,4.66
1593.80,2.84,-1.91,2.84,-1.91,1.92,1.93,0.16,4.75,4.75,4.74
1609.74,2.94,-1.90,2.94,-1.90,1.91,1.93,0.10,4.85,4.85,4.84
1625.84,3.04,-1.90,3.04,-1.90,1.91,1.92,0.05,4.95,4.94,4.94
1642.10,3.14,-1.90,3.15,-1.90,1.90,1.91,0.00,5.04,5.04,5.05
1658.52,3.26,-1.90,3.26,-1.89,1.89,1.90,-0.05,5.15,5.15,5.16
1675.10,3.39,-1.87,3.38,-1.88,1.87,1.88,-0.09,5.26,5.25,5.26
1691.85,3.51,-1.85,3.51,-1.85,1.85,1.86,-0.14,5.36,5.36,5.36
1708.77,3.65,-1.82,3.66,-1.82,1.82,1.82,-0.18,5.47,5.47,5.47
1725.86,3.81,-1.77,3.81,-1.78,1.78,1.79,-0.23,5.59,5.58,5.58
1743.12,3.97,-1.73,3.97,-1.73,1.73,1.74,-0.27,5.70,5.70,5.70
1760.55,4.13,-1.68,4.14,-1.68,1.67,1.68,-0.30,5.81,5.81,5.82
1778.15,4.32,-1.62,4.32,-1.62,1.61,1.62,-0.34,5.93,5.93,5.94
1795.94,4.51,-1.54,4.51,-1.54,1.54,1.55,-0.37,6.05,6.05,6.05
1813.90,4.70,-1.47,4.70,-1.47,1.47,1.47,-0.40,6.17,6.17,6.17
1832.03,4.90,-1.39,4.90,-1.39,1.39,1.38,-0.43,6.29,6.29,6.29
1850.36,5.11,-1.31,5.11,-1.31,1.31,1.29,-0.46,6.42,6.42,6.42
1868.86,5.32,-1.22,5.32,-1.22,1.22,1.20,-0.48,6.54,6.54,6.54
1887.55,5.54,-1.13,5.54,-1.13,1.13,1.10,-0.50,6.67,6.67,6.66
1906.42,5.75,-1.03,5.75,-1.03,1.04,1.00,-0.52,6.79,6.79,6.78
1925.49,5.97,-0.94,5.97,-0.94,0.95,0.89,-0.53,6.92,6.92,6.91
1944.74,6.20,-0.85,6.20,-0.84,0.85,0.79,-0.54,7.04,7.05,7.04
1964.19,6.43,-0.75,6.42,-0.75,0.74,0.68,-0.55,7.17,7.17,7.18
1983.83,6.65,-0.64,6.65,-0.65,0.63,0.58,-0.55,7.29,7.29,7.30
2003.67,6.89,-0.54,6.89,-0.53,0.52,0.47,-0.55,7.41,7.41,7.43
2023.71,7.13,-0.40,7.13,-0.41,0.40,0.36,-0.54,7.53,7.53,7.53
2043.94,7.36,-0.27,7.36,-0.28,0.28,0.26,-0.53,7.64,7.64,7.64
2064.38,7.60,-0.15,7.60,-0.15,0.15,0.15,-0.52,7.75,7.75,7.75
2085.03,7.83,-0.02,7.84,-0.02,0.02,0.05,-0.51,7.86,7.86,7.85
2105.88,8.07,0.11,8.07,0.11,-0.10,-0.06,-0.49,7.97,7.96,7.96
2126.94,8.29,0.23,8.30,0.23,-0.23,-0.17,-0.46,8.07,8.07,8.06
2148.20,8.52,0.35,8.52,0.35,-0.35,-0.27,-0.44,8.17,8.17,8.17
2169.69,8.74,0.47,8.74,0.47,-0.46,-0.38,-0.41,8.28,8.27,8.27
2191.38,8.95,0.58,8.95,0.58,-0.58,-0.49,-0.38,8.37,8.38,8.37
2213.30,9.16,0.69,9.16,0.69,-0.69,-0.60,-0.34,8.47,8.48,8.47
2235.43,9.37,0.79,9.37,0.79,-0.79,-0.71,-0.31,8.58,8.58,8.58
2257.78,9.57,0.89,9.58,0.90,-0.90,-0.82,-0.27,8.68,8.68,8.68
2280.36,9.78,1.00,9.78,1.00,-1.00,-0.93,-0.22,8.78,8.78,8.77
2303.17,9.98,1.10,9.98,1.10,-1.10,-1.04,-0.18,8.88,8.88,8.87
2326.20,10.17,1.19,10.17,1.19,-1.20,-1.15,-0.13,8.97,8.97,8.97
2349.46,10.36,1.28,10.36,1.29,-1.29,-1.26,-0.08,9.06,9.06,9.08
2372.95,10.54,1.39,10.54,1.39,-1.39,-1.37,-0.03,9.15,9.15,9.16
2396.68,10.72,1.48,10.72,1.48,-1.49,-1.48,0.02,9.23,9.23,9.24
2420.65,10.89,1.58,10.89,1.58,-1.58,-1.59,0.07,9.31,9.31,9.31
2444.86,11.06,1.67,11.06,1.67,-1.67,-1.70,0.13,9.39,9.39,9.39
2469.31,11.22,1.77,11.22,1.76,-1.76,-1.80,0.18,9.46,9.46,9.46
2494.00,11.38,1.84,11.38,1.84,-1.85,-1.90,0.24,9.53,9.53,9.54
2518.94,11.53,1.92,11.53,1.93,-1.93,-1.99,0.30,9.60,9.60,9.61
2544.13,11.68,2.01,11.67,2.00,-2.01,-2.07,0.36,9.67,9.67,9.67
2569.57,11.81,2.08,11.81,2.08,-2.08,-2.15,0.42,9.73,9.73,9.73
2595.27,11.94,2.14,11.94,2.15,-2.14,-2.22,0.48,9.79,9.80,9.80
2621.22,12.07,2.21,12.06,2.20,-2.20,-2.27,0.55,9.86,9.86,9.86
2647.43,12.17,2.26,12.17,2.25,-2.25,-2.31,0.61,9.92,9.92,9.92
2673.90,12.27,2.29,12.27,2.30,-2.30,-2.34,0.68,9.97,9.98,9.98
2700.64,12.36,2.33,12.36,2.33,-2.33,-2.35,0.74,10.04,10.03,10.03
2727.65,12.44,2.35,12.43,2.34,-2.34,-2.35,0.81,10.09,10.09,10.09
2754.93,12.48,2.34,12.49,2.35,-2.35,-2.33,0.88,10.13,10.14,10.14
2782.48,12.53,2.34,12.53,2.34,-2.35,-2.30,0.95,10.18,10.19,10.19
2810.30,12.57,2.33,12.55,2.32,-2.32,-2.25,1.02,10.25,10.23,10.24
2838.40,12.56,2.27,12.56,2.29,-2.29,-2.19,1.09,10.27,10.28,10.28
2866.79,12.54,2.23,12.55,2.24,-2.23,-2.11,1.16,10.31,10.32,10.31
2895.46,12.53,2.17,12.51,2.16,-2.15,-2.03,1.23,10.38,10.36,10.35
2924.41,12.45,2.06,12.45,2.06,-2.05,-1.93,1.31,10.40,10.40,10.38
2953.65,12.35,1.93,12.36,1.94,-1.92,-1.82,1.38,10.42,10.43,10.41
2983.19,12.25,1.79,12.24,1.79,-1.78,-1.71,1.46,10.47,10.46,10.45
3013.02,12.12,1.64,12.11,1.63,-1.61,-1.59,1.53,10.51,10.50,10.48
3043.15,11.96,1.44,11.97,1.45,-1.44,-1.46,1.61,10.53,10.53,10.52
3073.58,11.81,1.25,11.81,1.25,-1.26,-1.33,1.69,10.55,10.55,10.55
3104.32,11.65,1.06,11.65,1.06,-1.08,-1.19,1.77,10.57,10.58,10.59
3135.36,11.51,0.89,11.50,0.88,-0.90,-1.05,1.85,10.61,10.60,10.62
3166.72,11.37,0.71,11.36,0.71,-0.74,-0.91,1.93,10.62,10.62,10.65
3198.38,11.22,0.56,11.24,0.57,-0.60,-0.77,2.01,10.62,10.64,10.66
3230.37,11.14,0.45,11.14,0.45,-0.47,-0.63,2.09,10.66,10.66,10.68
3262.67,11.06,0.36,11.05,0.36,-0.37,-0.49,2.17,10.69,10.69,10.69
3295.30,10.98,0.27,10.98,0.27,-0.27,-0.35,2.25,10.71,10.71,10.71
3328.25,10.90,0.18,10.90,0.18,-0.18,-0.20,2.33,10.72,10.72,10.72
3361.53,10.83,0.09,10.83,0.10,-0.10,-0.06,2.41,10.73,10.73,10.73
3395.15,10.75,0.02,10.75,0.01,-0.01,0.09,2.48,10.74,10.74,10.73
3429.10,10.66,-0.07,10.65,-0.08,0.10,0.24,2.56,10.76,10.74,10.73
3463.39,10.53,-0.20,10.54,-0.19,0.21,0.39,2.64,10.74,10.75,10.72
3498.03,10.39,-0.33,10.40,-0.32,0.34,0.54,2.71,10.73,10.74,10.72
3533.01,10.26,-0.46,10.24,-0.48,0.49,0.69,2.78,10.75,10.73,10.72
3568.34,10.06,-0.65,10.07,-0.64,0.65,0.85,2.85,10.71,10.72,10.71
3604.02,9.85,-0.83,9.86,-0.83,0.84,1.01,2.91,10.69,10.70,10.68
3640.06,9.65,-1.02,9.64,-1.03,1.03,1.17,2.97,10.68,10.67,10.66
3676.46,9.41,-1.24,9.41,-1.23,1.23,1.34,3.03,10.64,10.64,10.64
3713.22,9.16,-1.45,9.17,-1.45,1.44,1.51,3.08,10.60,10.60,10.61
3750.36,8.92,-1.68,8.92,-1.67,1.65,1.69,3.13,10.56,10.56,10.59
3787.86,8.67,-1.88,8.68,-1.88,1.86,1.87,3.17,10.53,10.53,10.55
3825.74,8.43,-2.08,8.43,-2.09,2.07,2.06,3.21,10.51,10.50,10.51
3864.00,8.18,-2.29,8.19,-2.29,2.30,2.26,3.24,10.48,10.48,10.47
3902.64,7.93,-2.51,7.93,-2.51,2.53,2.47,3.26,10.46,10.46,10.43
3941.66,7.67,-2.73,7.66,-2.74,2.77,2.68,3.28,10.44,10.43,10.40
3981.08,7.36,-3.00,7.37,-2.99,3.02,2.91,3.29,10.38,10.39,10.36
4020.89,7.05,-3.26,7.05,-3.26,3.28,3.13,3.30,10.33,10.33,10.31
4061.10,6.72,-3.54,6.71,-3.54,3.54,3.37,3.29,10.26,10.26,10.25
4101.71,6.37,-3.82,6.38,-3.82,3.81,3.62,3.28,10.18,10.19,10.19
4142.73,6.05,-4.09,6.05,-4.09,4.07,3.87,3.27,10.12,10.12,10.14
4184.15,5.74,-4.35,5.74,-4.35,4.32,4.13,3.25,10.05,10.05,10.08
4226.00,5.44,-4.59,5.45,-4.58,4.56,4.40,3.22,9.99,10.00,10.02
4268.26,5.17,-4.80,5.17,-4.79,4.80,4.66,3.19,9.96,9.96,9.96
4310.94,4.90,-4.99,4.89,-4.99,5.03,4.92,3.15,9.92,9.92,9.88
4354.05,4.62,-5.18,4.62,-5.19,5.24,5.18,3.10,9.86,9.86,9.80
4397.59,4.34,-5.39,4.34,-5.39,5.43,5.42,3.05,9.78,9.78,9.73
4441.56,4.06,-5.59,4.06,-5.59,5.60,5.66,3.00,9.67,9.67,9.65
4485.98,3.79,-5.79,3.79,-5.79,5.74,5.86,2.94,9.53,9.53,9.57
4530.84,3.51,-5.99,3.51,-5.98,5.86,6.04,2.89,9.36,9.37,9.49
4576.15,3.24,-6.17,3.23,-6.17,5.94,6.17,2.82,9.18,9.18,9.41
4621.91,2.97,-6.35,2.97,-6.35,6.00,6.27,2.76,8.97,8.97,9.33
4668.13,2.72,-6.51,2.73,-6.51,6.04,6.31,2.69,8.76,8.77,9.24
4714.81,2.51,-6.63,2.50,-6.65,6.07,6.32,2.62,8.58,8.57,9.15
4761.96,2.30,-6.76,2.30,-6.76,6.08,6.27,2.55,8.38,8.38,9.07
4809.58,2.12,-6.85,2.14,-6.83,6.06,6.18,2.48,8.18,8.20,8.97
4857.67,2.00,-6.87,1.98,-6.89,6.02,6.04,2.41,8.02,8.00,8.88
4906.25,1.88,-6.90,1.87,-6.91,5.96,5.88,2.34,7.84,7.83,8.79
4955.31,1.76,-6.92,1.81,-6.88,5.87,5.67,2.27,7.63,7.67,8.69
5004.87,1.79,-6.80,1.78,-6.82,5.73,5.45,2.20,7.52,7.51,8.60
5054.91,1.82,-6.69,1.80,-6.72,5.56,5.21,2.13,7.38,7.36,8.52
5105.46,1.85,-6.58,1.88,-6.56,5.36,4.96,2.06,7.21,7.23,8.44
5156.52,1.99,-6.38,1.99,-6.37,5.12,4.71,1.99,7.10,7.11,8.37
5208.08,2.17,-6.11,2.15,-6.13,4.86,4.45,1.93,7.03,7.01,8.29
5260.16,2.36,-5.85,2.37,-5.84,4.58,4.20,1.86,6.94,6.95,8.21
5312.77,2.62,-5.51,2.63,-5.50,4.30,3.95,1.80,6.92,6.93,8.13
5365.89,2.92,-5.12,2.92,-5.13,4.04,3.72,1.73,6.96,6.96,8.05
